,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Company,State,Product,Sub-product,Issue,Sub-issue
31047,0.212517473,0.31826425,0.296630258,0.182284497,-0.172744477,0.12137639,0.052299479,0.137744496,-0.056250393,0.246534253,-0.009418517,-0.176779379,-0.095501882,-0.101790776,-0.190022814,0.369148775,0.095171992,-0.04976781,-0.246487315,0.147381923,0.308151667,-0.220536724,0.199194403,0.092745335,0.193265977,0.309021815,-0.222583784,-0.16522794,0.08483166,0.335099302,0.006251236,-0.235561571,0.018248655,0.09862137,0.163563586,0.272482605,-0.019324226,-0.166341774,-0.176464054,0.325037702,0.173657056,0.324472105,0.268165403,0.183618733,-0.350072409,0.194792167,0.375052144,-0.108360373,0.117987775,-0.2449399,0.226284616,0.233090843,0.234684943,0.249130788,-0.120533502,0.10854251,-0.084069446,0.339180522,-0.155490411,0.296705684,-0.276694091,0.301314263,0.334961475,-0.369406726,0.124834663,0.077474297,0.090606298,-0.026362568,-0.124090174,-0.143991396,-0.35269271,-0.240632815,-0.109485573,0.217484138,-0.021956968,0.332297765,0.37258674,0.175301096,0.041214647,0.31226182,0.134080789,-0.322770284,0.420667814,-0.146453831,-0.213777695,-0.249265493,0.025347398,0.245185766,-0.042511748,-0.212262187,-0.146105018,-0.217893475,-0.292026417,0.024604248,0.134546625,0.170164351,-0.159345244,0.19021609,-0.143359419,-0.263468383,"CITIBANK, N.A.",IA,Debt collection,Credit card debt,False statements or representation,Attempted to collect wrong amount
31173,0.190734226,0.320303565,0.324594186,0.161467325,-0.149186177,0.091848456,0.153294751,0.134629642,-0.029343222,0.280032098,-0.024202929,-0.212905026,-0.100220916,0.012166091,-0.129295805,0.320148879,0.124802111,0.046747003,-0.271095204,0.190094621,0.31909446,-0.205135898,0.042017448,-0.148085048,0.131483143,0.284736409,-0.247647269,-0.21520798,0.062568975,0.345592217,0.128178832,-0.220322649,-0.078421618,0.154958854,0.245685125,0.176299621,-0.086172481,-0.19082572,-0.128777189,0.310970117,0.198440572,0.333704486,0.189099191,0.228826682,-0.288466123,0.199810887,0.31764631,-0.0558437,0.19822718,-0.220125118,0.173734643,0.057043654,0.217594446,0.257547401,-0.009508478,0.144368193,0.03139193,0.313518758,-0.100758789,0.299651887,-0.252487151,0.304243135,0.304080806,-0.307068874,0.125495389,-0.137650797,0.056433821,0.097486022,-0.188319204,-0.196366977,-0.3264406,-0.19846462,-0.172651635,0.179825721,-0.096992425,0.269167535,0.321421573,0.214812995,0.039971849,0.282679593,-0.008396503,-0.287092329,0.391935018,-0.134640425,-0.149582759,-0.298038103,-0.055077532,0.222648459,0.023159476,-0.205566347,-0.182368649,-0.16898139,-0.280048929,0.019619537,0.196327436,0.133534974,-0.225373257,0.097922452,-0.108575989,-0.210653028,WELLS FARGO & COMPANY,CA,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card
31213,0.247803543,0.329475321,0.337224325,0.205705184,-0.206908391,0.028583735,0.166676578,0.220032285,-0.014364525,0.291574964,-0.065581613,-0.1482477,-0.157138537,-0.049468684,-0.202866277,0.320490228,0.117797097,0.1136039,-0.279850026,0.184924466,0.31715057,-0.198337229,0.133536808,-0.148924056,0.128874199,0.317827195,-0.225537464,-0.273302878,0.13703233,0.345453099,0.151226092,-0.232366251,-0.007341524,0.113484817,0.203641416,0.231530158,0.077558024,-0.19507377,-0.087988072,0.375732143,0.206602148,0.345446491,0.213082642,0.216273558,-0.33190087,0.096399311,0.357964231,-0.132609662,0.213609148,-0.210355168,0.18911669,0.159186259,0.202478694,0.28951114,-0.070015865,0.010699924,-0.034953419,0.354690816,-0.145396731,0.324006504,-0.228027322,0.317853601,0.341161326,-0.352225434,0.048862578,-0.019888493,0.083135087,-0.066084451,-0.235958562,-0.11853105,-0.331260761,-0.262446539,-0.152676276,0.215467868,-0.072305285,0.280673814,0.34370094,0.195949576,0.088474207,0.300065207,0.152456008,-0.351103138,0.422258063,-0.146696874,-0.174968331,-0.316604053,0.041660695,0.225613513,-0.032232076,-0.254530663,-0.221352127,-0.156610476,-0.279887488,0.1041056,0.238564161,0.215625808,-0.2291488,0.194187707,-0.197106382,-0.206133174,"CITIBANK, N.A.",FL,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report
31215,0.221848224,0.300663009,0.260202579,0.058826042,-0.146624384,0.042853306,0.145657412,0.072099441,0.026655987,0.248998036,-0.083803096,-0.175692041,-0.183144572,-0.145079078,-0.111627862,0.289244143,0.036304138,-0.063862835,-0.251768715,0.123872763,0.289313574,-0.133204714,0.141695604,0.040548372,0.183148765,0.285783758,-0.233118538,-0.167429599,0.175927129,0.340546215,-0.001531057,-0.241770805,0.139297942,0.093473247,0.165681127,0.183193779,0.105724169,-0.267271922,-0.116453082,0.293174106,0.110180093,0.332674882,0.204690996,0.265759687,-0.311132772,0.162385053,0.29390995,-0.216862523,0.185285114,-0.226909442,0.161516897,0.053192996,0.070045756,0.217117284,-0.08031652,0.165452635,-0.153257273,0.296468537,-0.046873625,0.264030072,-0.222182493,0.286130123,0.304798986,-0.324540969,0.136992279,-0.077329653,0.160609039,0.057495541,-0.051036481,-0.167458395,-0.337834051,-0.203655336,-0.114218558,0.138535694,-0.106029626,0.245964993,0.321934588,0.202206281,-0.000939513,0.30414424,-0.057078049,-0.270608225,0.384858615,-0.02707529,-0.125392193,-0.286570752,-0.055278606,0.152048529,0.11805539,-0.152654127,-0.11917848,-0.091709705,-0.290453464,0.077099763,0.198039365,0.168044061,-0.206985059,0.163251246,-0.149525254,-0.230895935,WELLS FARGO & COMPANY,Null,Student loan,Private student loan,Dealing with your lender or servicer,Don't agree with the fees charged
31241,0.085148138,0.224045782,0.309694761,0.103394317,-0.127992476,0.180596857,0.112038663,0.103409416,0.035523955,0.206311959,0.140282937,-0.152176218,-0.014502333,-0.046466238,-0.340476073,0.228616851,-0.242498938,0.047604607,-0.286690025,0.213936076,0.296998672,-0.269368913,0.214999277,-0.011331625,0.11625506,0.285609995,-0.215131139,-0.204209077,-0.034420371,0.306838769,0.141034922,-0.169152177,0.081755094,0.110817148,0.238770619,0.194445863,-0.058652887,-0.103285397,-0.085631087,0.341736697,0.197291959,0.316521766,0.255812091,0.210099435,-0.27629541,0.117546514,0.304212478,-0.219026375,0.207860749,-0.270510289,0.098885831,0.051358316,0.070655161,0.182461721,-0.03638398,0.128318135,-0.203205819,0.254821325,0.083071492,0.238587317,-0.143310866,0.33293701,0.337884191,-0.311149662,-0.134538936,-0.117948647,0.090818352,-0.002084432,-0.266337682,-0.126827176,-0.284563132,-0.219116528,-0.17241737,0.239142016,0.046718866,0.305419687,0.298300227,0.245591053,-0.003951966,0.328062667,0.29128635,-0.281881667,0.361890392,-0.15815628,-0.229450507,-0.26338709,0.03873244,0.159658777,0.244430211,-0.191961672,-0.157120647,-0.099476304,-0.113574678,0.14574324,0.137577958,0.262796524,-0.31963864,-0.073130746,-0.218458856,-0.2801282,"BANK OF AMERICA, NATIONAL ASSOCIATION",NJ,Mortgage,Conventional home mortgage,Closing on a mortgage,Null
31275,0.259483191,0.364477945,0.347276313,0.21282344,-0.187031313,0.174265858,0.156835501,0.138542837,-0.045767412,0.313586209,-0.05469314,-0.114026056,-0.151354665,-0.193573834,-0.306317839,0.319307007,-0.001297402,0.063240076,-0.357726147,0.1853163,0.307156709,-0.206490371,0.127731168,-0.031444992,0.202291665,0.309164308,-0.309002054,-0.237324552,0.070268159,0.392541917,0.036642184,-0.229244086,0.045762059,0.093765855,0.187741751,0.298032947,0.094587964,-0.145778675,-0.119505041,0.363282539,0.193861493,0.350873187,0.182986941,0.251133416,-0.370389869,0.151680706,0.354013538,-0.18053789,0.156203397,-0.261145497,0.190124573,0.090362911,0.079264057,0.272582568,-0.052604954,0.086655426,-0.103242694,0.293574601,-0.082073379,0.344986991,-0.206572734,0.327935613,0.357726308,-0.32969447,-0.014851427,-0.111509692,0.090838543,-0.050905646,-0.202058968,-0.157201353,-0.373436762,-0.228792853,-0.103547012,0.127086527,-0.013038599,0.344017076,0.384323317,0.184211793,-0.0423535,0.308344982,0.163478015,-0.384151776,0.438414652,-0.148697645,-0.162526585,-0.290735949,0.077967423,0.212459695,0.090557973,-0.182470955,-0.126472675,-0.164141799,-0.290033943,0.046241617,0.154093011,0.266882963,-0.231868333,0.04622182,-0.118533333,-0.097491058,"CITIBANK, N.A.",PA,Mortgage,Conventional home mortgage,Trouble during payment process,Null
31361,0.236386331,0.352235128,0.34179298,0.142233985,-0.178212559,0.010829983,0.078450999,0.183032264,0.04263764,0.249505397,-0.035264543,-0.270119958,-0.155800628,-0.085480421,-0.182422365,0.321064113,0.085062471,0.061530858,-0.3103086,0.165460288,0.300962357,-0.236943129,0.044132372,-0.205361931,0.194032293,0.323352969,-0.272750454,-0.228701978,0.13218362,0.380648185,0.174383905,-0.262533364,0.057328533,0.170384669,0.199666482,0.272719715,-0.012689265,-0.185399573,-0.179526327,0.378563523,0.182650917,0.353093784,0.27949397,0.222342734,-0.346208396,0.17774798,0.357887207,-0.083743032,0.197178967,-0.273633476,0.221101836,0.115950621,0.210743506,0.265777583,-0.128096112,0.108996673,-0.00444249,0.281123995,-0.02016362,0.288989043,-0.230115228,0.336858972,0.385328301,-0.382843303,0.026656348,-0.080199403,0.185827317,-0.058982241,-0.241450117,-0.099713705,-0.354776428,-0.239083248,-0.124694964,0.199699797,-0.056469996,0.295219593,0.350813947,0.222023991,0.031810254,0.34657111,0.097685453,-0.333677978,0.42933499,-0.145332832,-0.185297091,-0.30317611,-0.025928196,0.162298798,0.05948356,-0.232728512,-0.204422565,-0.209439075,-0.263863114,0.148798759,0.164558172,0.196196998,-0.206969336,0.11471572,-0.22618385,-0.20818208,"CITIBANK, N.A.",UT,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card
31453,0.17718528,0.29234894,0.266212446,0.231729666,-0.170265228,0.027405531,0.011374825,0.086144036,-0.162958975,0.201709962,0.158276331,-0.225129221,-0.126251528,0.206038876,-0.165548485,0.272444896,0.289143713,-0.073088678,-0.250420375,0.071201315,0.234118232,-0.247152784,0.150853063,0.070196198,0.190516303,0.30032124,-0.242020208,-0.153391019,0.147797322,0.311004119,0.069503164,-0.22292334,-0.233248538,-0.017805326,0.166019633,0.233957265,-0.007435649,-0.201551932,-0.236927949,0.296900797,0.161521068,0.31104147,0.238576864,0.215766842,-0.256319161,0.098831466,0.290845599,-0.084489651,0.035326458,-0.212050162,0.153805968,0.226569528,0.068713926,0.248167211,0.004451377,0.03181567,0.020048042,0.294909841,-0.152038305,0.279228458,-0.200310592,0.269598062,0.304635282,-0.340719191,0.241063834,0.148861237,0.123720093,-0.085109284,-0.185644369,-0.192400448,-0.311245666,-0.174218236,-0.16936038,0.187502616,0.124222339,0.274370393,0.308178227,0.120518008,0.166795062,0.290850638,0.217979321,-0.28465883,0.355343082,0.032099482,-0.110491981,-0.273777335,-6.94E-06,0.202122408,-0.210497807,-0.190384447,-0.187783007,-0.146881576,-0.19776434,0.119050326,0.215962812,0.199667758,-0.06485169,0.028366733,-0.169856566,-0.171175003,"CITIBANK, N.A.",CA,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else
31475,0.220961234,0.3231886,0.327463679,0.140730809,-0.145502411,0.068835758,0.121703371,0.17545259,-0.032208918,0.296162276,-0.067799682,-0.107904898,-0.202851123,-0.066326198,-0.172852464,0.353007081,0.073033659,-0.009366371,-0.237498786,0.170121332,0.352848876,-0.19091589,0.10182252,-0.06267456,0.146673333,0.328367848,-0.254360894,-0.26193163,0.125498739,0.342622095,0.17115642,-0.234559546,0.006277708,0.256280956,0.240412969,0.268544634,0.100300267,-0.253644282,-0.069263471,0.358485558,0.204927399,0.344988909,0.188128652,0.18662453,-0.315712591,0.129832586,0.339051975,-0.189601344,0.226078258,-0.225837567,0.179888652,-0.000565253,0.186070186,0.247333531,-0.109941049,0.084159304,0.043328349,0.316591481,0.064573164,0.322726045,-0.272675029,0.322663473,0.351557938,-0.353286904,0.10121358,-0.20106303,0.145797439,0.093889313,-0.172753178,-0.116790039,-0.338548539,-0.222585576,-0.103195645,0.238837533,-0.150157977,0.29744402,0.311647681,0.271438496,-0.04340245,0.272894815,0.060062977,-0.32639718,0.412727504,-0.145776647,-0.145661736,-0.30543876,0.007823574,0.223205695,0.120798403,-0.221664651,-0.245773444,-0.173164161,-0.219818638,0.153510267,0.193276318,0.208479863,-0.267968157,0.09842495,-0.182432203,-0.174389376,WELLS FARGO & COMPANY,NV,Checking or savings account,Savings account,Managing an account,Fee problem
31485,0.187738871,0.276545141,0.253457794,0.140211103,-0.114362656,0.032921557,0.163460715,0.179896569,-0.060430165,0.189780155,0.003299628,-0.16862905,-0.151055775,-0.019352523,-0.157542198,0.263576358,0.146084127,-0.009179485,-0.265874243,0.152784492,0.260530066,-0.192613304,0.184182204,-0.167934183,0.224738729,0.266751288,-0.194775245,-0.220310616,0.090752796,0.313003912,0.09199467,-0.183453896,-0.01599644,0.154521826,0.138514109,0.203009124,0.025061962,-0.14121703,-0.127248808,0.280255888,0.190511496,0.300860617,0.194470942,0.154624891,-0.285430117,0.068195665,0.28571573,-0.057225774,0.153540312,-0.192089616,0.166749667,0.086374106,0.203806246,0.214694036,-0.081333032,0.097552987,-0.101492961,0.2671895,-0.143417288,0.249683463,-0.252973419,0.289781118,0.291134373,-0.316433272,0.14539923,-0.131061036,0.086129791,-0.015816481,-0.184165903,-0.162443427,-0.317170824,-0.158083794,-0.144037119,0.108024233,-0.100089251,0.235556654,0.30103493,0.171137758,0.059713316,0.253505789,0.093099118,-0.269555779,0.356603825,-0.169851973,-0.071928947,-0.256385948,0.009043214,0.154727001,0.042053859,-0.183618006,-0.180580784,-0.24833924,-0.192469194,0.082410621,0.143069557,0.221201981,-0.111024368,0.208600102,-0.185131924,-0.172124011,"CITIBANK, N.A.",CO,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement
31675,0.202832088,0.346499528,0.299716106,0.136280059,-0.064225368,0.07254063,0.124555242,0.095715885,0.002151477,0.30192017,-0.161292588,-0.1702279,-0.210590283,-0.040270929,-0.202482506,0.346686409,-0.021869397,0.069630058,-0.332890288,0.176466238,0.304918318,-0.199293242,0.118271309,-0.240981425,0.264221917,0.307147626,-0.265101906,-0.252108662,0.107307171,0.381159862,0.2708761,-0.259963282,-0.121888245,0.117478684,0.189644633,0.178001788,-0.0092345,-0.260101559,-0.178003108,0.302514107,0.233667183,0.397263761,0.202284918,0.298455099,-0.331041458,0.175015728,0.332119215,-0.019977198,0.20204868,-0.236838797,0.152376362,0.019646448,0.133454472,0.230615649,-0.126575053,0.206180744,0.07233655,0.30086517,-0.036859383,0.313476482,-0.263083964,0.33007553,0.330069408,-0.304057004,0.052351198,-0.187211403,0.123153472,0.003230781,-0.194157256,-0.211196475,-0.356994728,-0.179366326,-0.203407791,0.139941609,-0.055818439,0.276611325,0.367277173,0.223820277,-0.004301654,0.303727531,0.021655621,-0.3090873,0.417860092,-0.171954139,-0.127402597,-0.314438346,-0.094329281,0.169005477,0.179929465,-0.145029946,-0.099903235,-0.193728695,-0.31349479,0.021810079,0.139221957,0.156633078,-0.210419056,0.034147798,-0.120701454,-0.173992754,"BANK OF AMERICA, NATIONAL ASSOCIATION",FL,Checking or savings account,Checking account,Managing an account,Banking errors
31768,0.228914617,0.306966521,0.308991803,0.187939549,-0.136884317,-0.016076225,0.048102601,0.120418483,0.043534516,0.207771292,0.054855783,-0.227111129,-0.104762944,-0.072086604,-0.187502051,0.302330653,0.012031882,0.1149487,-0.28050328,0.146773298,0.315975227,-0.221688573,0.074250256,-0.150228298,0.205978461,0.318572367,-0.253420328,-0.220490127,0.107632973,0.345560651,0.134003951,-0.272664368,0.128174413,0.023366428,0.181835905,0.245431669,-0.069628425,-0.17251134,-0.120789381,0.32692873,0.192783748,0.326071924,0.220860769,0.230157468,-0.314722083,0.182704356,0.322815806,-0.177594319,0.14015035,-0.262903415,0.172906514,0.173553916,0.204087177,0.247010778,-0.088839795,-0.019381476,0.025136071,0.325809782,-0.095035926,0.286540008,-0.210910883,0.301653906,0.330467583,-0.338070733,-0.04248677,0.00216024,0.151834401,-0.064325496,-0.204022238,-0.096219316,-0.329646196,-0.208243034,-0.131691626,0.201767538,0.028148415,0.295944287,0.336711167,0.182687271,0.131835216,0.326069718,0.118316269,-0.300162814,0.40900787,-0.098358529,-0.199717717,-0.281609813,-0.020422468,0.17427308,0.046999106,-0.215789572,-0.225679159,-0.103022834,-0.247732107,0.194121208,0.155589758,0.211080903,-0.178899109,0.09085561,-0.233650101,-0.173253722,WELLS FARGO & COMPANY,NV,Credit card or prepaid card,General-purpose credit card or charge card,Getting a credit card,Card opened as result of identity theft or fraud
31839,0.186316236,0.353169409,0.291558359,0.107149935,-0.177577099,0.118145944,0.083072507,0.146569454,0.08319984,0.278819525,-0.34448879,-0.321993632,-0.132886483,-0.099703637,-0.256711552,0.281126604,0.006098889,0.136126237,-0.348433327,0.145401878,0.314975472,-0.293628312,0.340387567,-0.209546761,0.189038465,0.301015505,-0.215918483,-0.197965307,0.10191112,0.338632728,0.000557109,-0.201611987,0.246619537,0.176044952,0.113509046,0.291728339,0.016139786,-0.067116717,-0.105568397,0.378092173,0.167799264,0.304616305,0.195658471,0.102684636,-0.369993546,0.174634491,0.34981343,0.006638034,0.075292904,-0.149040166,0.162308231,0.030157763,0.251421275,0.237795275,-0.277271406,-0.045031356,0.048998478,0.282591731,-0.088066954,0.22185039,-0.311173157,0.310742419,0.359296927,-0.34117301,-0.030979372,-0.008046907,0.107292992,0.087947666,-0.155986785,0.01827443,-0.37554078,-0.140942006,-0.128917356,0.174305696,-0.229800029,0.28856416,0.356563162,0.244613196,0.003679527,0.263495169,0.073391626,-0.320953498,0.451348076,-0.188684273,-0.106779342,-0.212371397,-0.046990006,0.106868234,0.207803753,-0.197822715,-0.161806491,-0.253256952,-0.201531673,0.120280111,0.169315979,0.275076283,-0.202827518,0.048028138,-0.159763414,-0.285861608,"CITIBANK, N.A.",MD,Debt collection,Credit card debt,Communication tactics,Frequent or repeated calls
31918,0.232920003,0.312815521,0.307329486,0.152683217,-0.175241671,0.121702848,0.134713624,0.089179289,0.13509769,0.258671952,0.046693527,-0.197949879,-0.194055285,-0.10221182,-0.152988095,0.305355644,-0.050169329,-0.008137019,-0.231253782,0.11770584,0.265115153,-0.113915452,0.078674562,0.078774797,0.13165223,0.298596278,-0.2134287,-0.179701027,0.15297162,0.329415017,0.028588362,-0.277176385,0.154252843,0.09417513,0.162607386,0.248200535,0.180172429,-0.244337066,-0.091319365,0.301563016,0.13940968,0.304805696,0.229261592,0.229892833,-0.324399393,0.147682153,0.274650031,-0.107354458,0.137087025,-0.300815323,0.132843465,0.183244556,-0.04084599,0.183177777,-0.064280245,0.024109407,-0.124901278,0.279963933,0.042754795,0.271267262,-0.191482175,0.253759238,0.328941476,-0.324600889,0.088944129,0.042333304,0.145935195,0.069254193,-0.103913409,-0.117889939,-0.341017185,-0.184025412,-0.137658215,0.116835381,-0.083558009,0.226110334,0.320455523,0.270363051,-0.059174095,0.275386186,-0.042646337,-0.283288072,0.368440027,0.118691274,-0.109636079,-0.262087624,-0.037903985,0.111254151,0.047294478,-0.202768817,-0.130758332,0.008144969,-0.21139108,0.100798299,0.177614695,0.215135963,-0.213846538,0.121772684,-0.195415318,-0.163431989,"CITIBANK, N.A.",NJ,Student loan,Federal student loan servicing,Dealing with your lender or servicer,Received bad information about your loan
31922,0.22118599,0.324180053,0.272743198,0.150758233,-0.240081085,0.050618325,0.136526667,0.224638869,0.070865071,0.27816225,-0.006396259,-0.155419583,-0.203240936,-0.092475228,-0.241150409,0.308393277,0.158564712,-0.03258839,-0.280111182,0.174360425,0.313178191,-0.23654239,0.178587279,-0.05721961,0.1766167,0.301240346,-0.232218818,-0.229173422,0.104230796,0.327373639,0.035958023,-0.24872532,0.025797887,0.120902039,0.144162329,0.270279758,0.048076949,-0.122397032,-0.102020183,0.337720771,0.218984744,0.29865177,0.186738691,0.184010146,-0.318192375,0.137935612,0.32337399,-0.130261065,0.128133436,-0.206764797,0.21181385,0.099171696,0.224698585,0.31921243,-0.229152445,0.088492908,-0.023517948,0.329470899,-0.126362719,0.29172228,-0.270911002,0.319168941,0.320913892,-0.310359386,0.000965682,0.037873743,0.082873628,-0.009345429,-0.113919643,-0.126205245,-0.343201236,-0.218525632,-0.11642686,0.191329295,-0.120848313,0.311522824,0.328743634,0.244189214,-0.012212289,0.294920977,0.027932604,-0.333012794,0.397356461,-0.203068383,-0.183727519,-0.25447283,0.081321261,0.218062555,0.013405694,-0.249331374,-0.195166031,-0.120980158,-0.217905145,0.130677466,0.160404616,0.25435476,-0.203029184,0.165356589,-0.17476034,-0.22282696,"CITIBANK, N.A.",NY,Credit card or prepaid card,General-purpose credit card or charge card,Problem when making payments,You never received your bill or did not know a payment was due
31928,0.126735175,0.369702001,0.396469567,0.268466478,-0.225454308,0.084341849,0.260771268,0.13290388,0.049782433,0.393793509,0.022026499,-0.083330207,-0.260780944,0.036233997,-0.284482172,0.317895463,0.115321946,-0.005673943,-0.298663606,0.211986924,0.370150137,-0.175722675,0.158613439,-0.24170881,0.248532082,0.321731276,-0.20617817,-0.183081571,-0.009051456,0.386820564,0.15381251,-0.181212071,-0.099791758,0.253535961,0.271863023,0.255232616,0.012818394,-0.266130435,-0.00823784,0.332628658,0.183268641,0.37937355,0.155730999,0.301622673,-0.339351308,0.306095512,0.384120168,-0.093230004,0.255715456,-0.312131692,0.193036069,0.0929776,0.323693972,0.346531096,0.015271957,0.146312079,-0.023238936,0.394578558,-0.083968362,0.293775401,-0.261962821,0.344650038,0.330823194,-0.359001099,0.102848583,-0.166575123,0.021190224,0.264921503,-0.244678806,-0.168376664,-0.356792902,-0.209734174,-0.142128705,0.163254798,-0.269458553,0.328700848,0.326485904,0.294857594,-0.041773561,0.315499182,0.062306019,-0.31825082,0.44332327,-0.284441975,-0.136360355,-0.370183331,0.123894897,0.188153934,0.104272413,-0.323755009,-0.142435344,-0.197732223,-0.338833069,-0.03286925,0.286179087,0.186894483,-0.286027014,0.101689638,0.022590821,-0.253899009,WELLS FARGO & COMPANY,SC,Checking or savings account,Checking account,Managing an account,Problem using a debit or ATM card
31983,0.276519221,0.351594598,0.438181656,0.129726914,-0.19088284,0.024639836,0.184794375,0.184335766,-0.008162469,0.266529228,-0.043309903,-0.228361037,-0.02929891,-0.076387374,-0.21717692,0.352891017,0.100021444,-0.075253144,-0.307605091,0.214779404,0.411002367,-0.181900386,0.193532738,-0.037991241,0.28539391,0.339347895,-0.213220019,-0.240669966,0.19344367,0.383925971,0.108222016,-0.225858731,0.089504024,0.067906051,0.241731722,0.342388198,-0.005158571,-0.201470998,-0.092241365,0.339556267,0.13696326,0.383803687,0.185982839,0.195660107,-0.354659702,0.208856015,0.38094596,-0.123470341,0.172105769,-0.312092658,0.273218786,0.147378629,0.220994278,0.206994115,-0.152095662,-0.000966703,-0.029736992,0.328903795,-0.109492447,0.311366419,-0.208069844,0.337490479,0.383634951,-0.298418588,0.156179827,-0.044348836,0.120833313,0.017453699,-0.20489622,-0.008405721,-0.381496457,-0.222382981,-0.26076546,0.242516865,-0.072353555,0.252340183,0.36355779,0.269604333,-0.003180788,0.269097642,0.173055183,-0.323394236,0.475960909,-0.215868362,-0.281408897,-0.263634676,-0.019813757,0.187034658,0.110723478,-0.265154895,-0.109881623,-0.125735738,-0.330617356,0.108217334,0.279868959,0.212452307,-0.278717504,0.18395495,-0.164009025,-0.224030021,WELLS FARGO & COMPANY,OR,Debt collection,Credit card debt,False statements or representation,Attempted to collect wrong amount
31994,0.153745808,0.306899645,0.314408365,0.128533628,-0.140360903,0.132847755,0.081573452,0.126698122,-0.056896548,0.257352817,0.034557864,-0.224910691,-0.120910218,-0.127632836,-0.233421961,0.303754286,-0.062455439,0.073562094,-0.272262906,0.173147375,0.3021219,-0.267551008,0.062207131,-0.157265336,0.208159034,0.314449351,-0.285103211,-0.22369774,0.025170201,0.366122921,0.162213587,-0.219223119,0.027111893,0.07503832,0.193300686,0.223335411,0.011155925,-0.174294384,-0.148122656,0.332076985,0.161583657,0.345683199,0.199457817,0.265199359,-0.310929644,0.217071705,0.3293857,-0.139745142,0.176206796,-0.256722341,0.143748005,0.15186407,0.143151932,0.194341264,-0.047020871,0.114392825,-0.008706119,0.323771447,-0.093677784,0.328629447,-0.230991051,0.327827714,0.357146853,-0.351107347,-0.012237978,-0.197046712,0.126829815,-0.114180968,-0.216566538,-0.236312499,-0.336293615,-0.229152404,-0.15219958,0.243772687,0.0056514,0.343273278,0.330579339,0.20756103,-0.033161656,0.328130347,0.145937596,-0.312403799,0.403165479,-0.092204544,-0.075800117,-0.295572078,-0.004131022,0.178943556,0.058351366,-0.189501151,-0.131647621,-0.115695709,-0.290396931,0.060380484,0.161202541,0.167865289,-0.272637683,0.05996951,-0.184310351,-0.1865595,WELLS FARGO & COMPANY,FL,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Other transaction problem,Null
32022,0.169429496,0.28391528,0.277565971,0.156416333,-0.190373832,0.068309559,0.155752664,0.158125427,0.053019344,0.207904182,0.062216822,-0.085797809,-0.143687494,0.098740606,-0.173777611,0.279673811,0.045269242,0.105572024,-0.268586469,0.178042027,0.277995054,-0.188620695,0.160900987,-0.15085618,0.185546268,0.275744498,-0.220340149,-0.192146328,0.106818206,0.298891101,0.204367203,-0.202778665,-0.102969362,0.12655775,0.15318255,0.173605194,0.040415436,-0.175230891,-0.072597647,0.253651133,0.20400429,0.297107654,0.211393647,0.203372658,-0.290646273,0.097963121,0.3021862,-0.013159588,0.181582238,-0.238792382,0.156542276,0.107900752,0.207275073,0.245233608,-0.060233002,0.01296025,0.082630483,0.329608499,-0.018468673,0.278965652,-0.18037587,0.258661951,0.265879619,-0.281070068,0.064767387,-0.150560472,0.112865276,0.008792189,-0.129225169,-0.152021377,-0.29821336,-0.183320451,-0.150202148,0.172744247,-0.047641735,0.274539437,0.283804874,0.157116152,0.051208803,0.240465982,0.058777712,-0.262043109,0.355557368,-0.1367155,-0.113076816,-0.282507668,0.042156746,0.201397081,-0.024404751,-0.182151049,-0.150237589,-0.117746323,-0.234427018,0.075892239,0.220224209,0.13290851,-0.25292696,0.134674896,-0.156846676,-0.178846522,"CITIBANK, N.A.",CA,Checking or savings account,Savings account,Managing an account,Problem using a debit or ATM card
